lsoa11,ahah,ahah_rnk,ahah_pct,h,gp,dent,phar,hosp
S01010134,24.89920204,29876,72,0.133137134,3.429,2.37405,3.4315,3.704
S01010135,19.26684172,19608,47,-0.014086486,2.924,2.05115,3.0315,2.924
S01010136,31.26960638,35992,87,0.025738507,3.5802,1.4317,3.2179,3.8381
S01010137,24.90223016,29878,72,-0.348866657,2.4092,0.9887,1.8416,4.3695
S01010138,22.46015713,26027,63,0.274493648,4.1083,2.4905,3.5407,5.8495
S01010139,24.93582087,29939,72,-0.678002222,1.5576,0.8586,1.3117,3.3889
S01010140,35.72665462,38350,92,-0.393148566,2.0327,1.25425,1.5815,4.0334
S01010141,43.01941238,40419,97,-1.442313463,0.5467,0.6692,0.4675,2.3997
S01010142,38.8385408,39464,95,-1.686436517,0.5467,0.3648,0.5467,1.563
S01010143,21.85414794,24935,60,-0.838190963,1.3467,1.1275,1.3467,2.024
S01010144,22.9430878,26881,65,-0.92247549,1.8667,0.9775,1.8667,1.172
S01010145,30.70152538,35597,86,-1.058663024,1.8242,0.745,1.8242,0.7945
S01010146,31.07229347,35853,86,-0.455008214,2.264,1.51375,2.28585,2.5432
S01010147,38.66925647,39415,95,-0.830391135,1.5384,0.89735,1.42045,2.0326
S01010148,19.44700307,20031,49,-0.535129072,1,2.263,2.241,4.3317
S01010149,16.70363677,13638,33,-0.256544187,1.54625,2.78,2.78,4.17995
S01010150,16.7825487,13829,34,-0.302797803,1.6,2.9179,1.82,3.9484
S01010151,17.29157081,15063,37,-0.238336834,1.7215,2.91915,1.9415,3.7634
S01010152,17.90564132,16574,40,-0.166686174,2.57025,2.2425,2.0475,6.088
S01010153,18.45003132,17792,43,-0.538797111,1.4075,1.46295,1.1875,5.0455
S01010154,16.84432155,13986,34,-0.377833504,1.565,2.635,1.54,4.85075
S01010155,18.97475294,18969,46,-0.922158484,0.715,1.9325,0.548,4.5105
S01010156,15.43469133,10690,26,-0.224980774,2.0175,2.04,1.7975,4.4765
S01010157,15.73226513,11368,28,-0.158685413,1.9365,2.8275,1.99375,3.9015
S01010158,13.45916745,6296,16,-0.443433633,1.5265,2.269,1.7465,2.3365
S01010159,19.94760826,21090,51,-0.287856903,2.349,1.2725,2.4565,2.40025
S01010160,15.22892005,10167,25,0.538149304,4.8775,4.3293,4.6575,6.2067
S01010161,17.39695925,15322,37,0.237549491,3.245,3.37,3.025,5.319
S01010162,15.31155879,10383,25,0.587223037,4.9925,4.7043,4.7725,6.5817
S01010163,15.82033142,11585,28,0.227004291,3.1721,3.2071,3.0621,5.41775
S01010164,22.67003958,26391,64,-0.058215964,3.2815,1.135,3.389,3.2815
S01010165,16.29638216,12709,31,0.49161524,4.8775,3.9343,4.588338806,5.8117
S01010166,12.43633277,4510,11,0.068121695,3.3495,2.7012,2.2009,7.15215
S01010167,9.612072307,1286,4,-0.208627494,1.9275,1.9275,1.345,8.4302
S01010168,8.175849916,566,2,-0.966267043,0.6625,0.6625,0.6625,8.082664179
S01010169,8.764480083,807,2,-0.421305536,1.6625,1.6625,0.9075,7.4277
S01010170,11.95953455,3773,10,-0.135962414,2.3925,2.3925,1.4775,7.4277
S01010171,11.91434049,3717,9,-0.220708032,4.19415,1.80175,1.299,5.89515
S01010172,17.92671749,16615,40,-0.155021825,3.151,1.7234,2.0563,6.6445
S01010173,14.90438383,9379,23,-0.105115261,4.138173134,2.335,1.098555224,5.660702985
S01010174,17.25947423,14993,36,0.188192543,4.1055,2.529455224,2.34825,6.407
S01010175,16.8694913,14034,34,-0.032522154,4.075,1.66,1.8125,6.063202985
S01010176,17.15561295,14737,36,-0.279299445,3.24445,1.3739,1.3475,6.530102985
S01010177,9.076090347,954,3,-0.955771873,0.685,0.685,0.6675,7.427
S01010178,14.64207652,8790,22,0.011292561,2.3217,2.3217,2.3217,6.0865
S01010179,12.17862766,4095,10,-0.173863438,1.53,4.673473134,1.3,4.839904478
S01010180,13.38916679,6160,15,-0.037633217,1.715,5.322166418,1.485,5.464523881
S01010181,11.60897336,3269,8,-0.267362477,1.1571,4.775636567,1.02765,5.607904478
S01010182,14.07527616,7609,19,0.371444503,3.3273,5.472173134,3.0973,6.220204478
S01010183,13.73522369,6866,17,0.13021794,3.1876,3.035,2.8789,5.54
S01010184,13.79671135,6992,17,0.145055703,3.1278,3.2025,2.73,5.7325
S01010185,12.12084886,4011,10,-0.172963942,2.7595,2,1.8925,3.695
S01010186,16.18915913,12447,30,0.447884034,3.0984,6.0219,3.3284,8.132704478
S01010187,13.63395652,6664,16,0.53832277,4.2684,4.2684,4.2684,9.869854478
S01010188,27.63111104,32918,79,0.777594015,6.209374627,8.23674403,5.0635,9.134854478
S01010189,20.30900507,21856,53,0.404449112,3.9946,4.7866,3.7058,6.1336
S01010190,19.43283836,19996,48,0.580805551,4.7065,7.03885,4.81425,6.7915
S01010191,17.2470138,14968,36,0.227637261,2.7111,5.5141,3.3586,4.7961
S01010192,16.74445706,13733,33,0.301383734,5.9314,6.8251,2.43,7.869926866
S01010193,16.62104308,13434,33,0.407901961,4.2334,7.0289,3.6255,6.3109
S01010194,21.05640869,23439,57,-0.723968186,1.62525,2.365,0.90125,1.44375
S01010195,26.34419693,31639,76,-0.617604562,2.7615,1.1025,2.06,1.095
S01010196,13.18733482,5796,14,-0.311236271,1.1225,4.044,1.73025,3.12275
S01010197,16.83309265,13960,34,-0.227041534,1.2475,4.4215,1.869,3.3865
S01010198,14.80064497,9154,22,-0.39761767,1,4.0465,1.494,3.139
S01010199,13.67542996,6749,17,-0.333577481,3.03425,1.45875,1.45875,3.38625
S01010200,15.85289156,11649,28,-0.461083887,1.5345,3.06,1.0325,2.47
S01010201,19.12566457,19294,47,-0.370067936,2.2055,2.50625,1.81625,2.17125
S01010202,14.44067947,8349,21,-0.55634349,3.5985,0.8775,0.8775,4.045
S01010203,19.92633858,21050,51,-0.142213951,2.282,2.5725,2.5725,5.435
S01010204,15.85180473,11645,28,-0.271000122,2.685,2.059,2.059,3.88
S01010205,17.63385362,15900,39,-0.694684139,1.4775,1.4775,1.4775,4.175
S01010206,35.42277064,38232,92,-0.14288871,3.47,2.0365,2.0365,4.3075
S01010207,16.34279932,12821,31,-0.195844338,3.13625,2.04525,2.04525,4.08
S01010208,23.88067552,28374,68,-0.783490942,1.4475,0.74125,1.42,5.492
S01010209,23.06279914,27082,65,-0.252423174,3.59325,1.58435,3.415,2.04075
S01010210,16.76730679,13793,34,-0.336565883,2.6375,2.2375,2.4075,2.37
S01010211,30.65601753,35571,86,-0.759087147,1.4425,1.4425,1.4425,3.41
S01010212,27.39495577,32689,79,-0.768322125,1.545,1.3275,1.36,3.5795
S01010213,18.07951198,16947,41,-0.429605202,2.1775,2.095,2.095,2.705
S01010214,23.49946113,27784,67,-0.149902081,3.0725,1.8099,2.5125,3.6844
S01010215,14.8567743,9279,23,-0.582050067,0.5446,2.2792,3.0973,4.1771
S01010216,15.4931989,10809,26,-0.330509188,3.2277,1.1675,3.552,2.15635
S01010217,18.80647488,18587,45,-0.743761124,2.225,1.22375,1.76375,2.75075
S01010218,17.6493045,15943,39,-0.43555745,0.9246,2.2792,3.1942,4.8742
S01010219,29.60057301,34790,84,-0.494676621,4.0215,5.625,0,6.102356559
S01010220,17.19368559,14833,36,-0.122466213,2.70375,2.65625,2.70455,3.555005852
S01010221,19.78938612,20757,50,-0.116685574,2.7634,2.3402,2.4368,4.25725
S01010222,18.72977073,18416,45,0.141071909,3.066,4.15625,2.1485,5.901606559
S01010223,18.88316832,18758,45,-0.50217349,1.8375,1.2,1.7475,5.8075
S01010224,18.47720998,17855,43,-0.801640614,1.3564,1.1325,1.3259,1.9295
S01010225,25.79325415,31007,75,-0.158177457,1.926,3.047,1.926,5.91975
S01010226,29.73029817,34883,84,0.144259146,3.907,5.76175,1.212,5.987856559
S01010227,31.2500271,35977,87,-0.468230959,3.971991045,2.9602,1.8503,2.49668641
S01010228,15.55483615,10939,27,0.073095823,2.9525,2.6805,2.4475,5.480150746
S01010229,18.8664948,18711,45,0.042355306,3.865,3.078,2.406602985,3.862650746
S01010230,16.21627507,12519,30,-0.414136764,4.700291045,2.02,1.04625,3.0524
S01010231,19.48403924,20105,49,-0.292804668,4.597791045,2.5125,1.3797,2.9499
S01010232,14.33365024,8157,20,-0.483085276,4.700291045,2.02,0.62,3.6724
S01010233,15.75533213,11432,28,-0.035080735,4.514302985,2.6125,1.8325,3.957650746
S01010234,34.79875037,37951,91,-1.301258707,1.2189,1.0044,0.5434,2.1142
S01010235,22.30110962,25764,62,-0.808518254,2.1527,1.3445,1.8044,1.07725
S01010236,23.06773594,27094,65,-1.132745778,1.48,0.7325,1.3518,1.365
S01010237,32.85703219,36926,89,-1.469997797,0.6009,1.2024,0.64,2.7677
S01010238,37.6500863,39052,94,-1.514533541,0.1825,1.7675,0.6249,2.9131
S01010239,32.12664333,36517,88,-1.357566582,0.7525,1.5599,0.4425,2.6697
S01010240,36.24438057,38532,93,-1.416453845,0.4675,1.7675,0.4675,2.9131
S01010241,24.16782194,28787,69,-0.983992045,1.50285,2.72815,0.57065,3.5996
S01010242,24.08601904,28658,69,-0.742600083,2.27405,2.43625,0.8125,3.949
S01010243,28.30237394,33629,81,-1.3080523,1.87,2.5787,0.3672,4.2404
S01010244,46.91961558,41017,99,-1.293805586,1.0175,0.685,0.685,3.8625
S01010245,19.61908541,20380,49,-0.387468516,2.458,2.1586,2.1586,3.7235
S01010246,16.59671238,13388,33,-0.843665441,1.8225,1.755,1.1909,3.8715
S01010247,17.26064789,14996,36,-0.219183443,1.6,3.1504,2.2825,4.7515
S01010248,36.70643367,38701,93,-1.592918892,0.8625,0.53,0.53,3.5222
S01010249,42.30813476,40299,97,-1.443430321,1.0175,0.685,0.685,3.7697
S01010250,41.06578624,40036,96,-2.127269906,0.29375,0.03875,0.03875,3.3836
S01010251,31.95702591,36428,88,-1.425580992,0.83175,0.61625,0.72625,2.915
S01010252,29.25105305,34500,83,-1.363080041,0.83,0.38125,1.1625,2.18375
S01010253,16.68237071,13597,33,-0.832889129,1.5375,1.15,1.87,1.6225
S01010254,29.42746547,34645,84,-0.873686252,1.315,1.175,1.5125,2.1899
S01010255,23.36434788,27592,67,-0.436390848,2.28905,2.06935,2.1412,3.3945
S01010256,38.35790813,39316,95,-2.063161706,0.3325,0.0775,0.0775,3.1775
S01010257,33.26829374,37159,90,-0.734255381,1.8175,1.45,1.8989,2.33095
S01010258,32.91146508,36949,89,-1.405159341,2.7953,0.6725,0.6725,2.2958
S01010259,23.01572717,27014,65,-0.536730183,3.2115,1.4575,2.46,1.4398
S01010260,40.24491571,39852,96,-0.928317799,3.0246,0.67775,1.49,2.506
S01010261,25.52649657,30701,74,-0.184552813,4.072653731,2.5675,2.974,3.076247526
S01010262,18.94386568,18891,46,-0.605385398,2.2774,1.9859,2.4434,1.1874
S01010263,37.44097704,38994,94,-2.068121219,2.9875,0.2375,0.2375,2.2958
S01010264,32.40412269,36667,88,-1.350642808,3.4529,0.72035,0.6682,2.1132
S01010265,43.67006587,40527,98,-1.052058491,2.7361,0.6275,1.7275,3.2833
S01010266,35.66874534,38322,92,-1.704628787,2.352529851,1.130504124,0.3525,0.25
S01010267,42.40424086,40317,97,-1.550410558,1.806517989,0.275,0.905,1.094605263
S01010268,24.76385619,29685,72,-1.443404054,1.671623134,0.932996269,0.93225,0.68225
S01010269,28.36323691,33680,81,-1.231104359,2.291450747,0.976951492,1.03125,1.043369403
S01010270,32.90393712,36944,89,-0.239980358,3.937171642,2.32,2.3175,2.995
S01010271,41.85902792,40221,97,-1.520014413,2.2963,0.62,0.735,1.21
S01010272,37.00089649,38814,94,-1.421255503,0.9538,0.83125,1.0295,2.3675
S01010273,43.28283149,40465,97,-1.290423018,0.9528,1.21,0.9983,3.0731
S01010274,38.05360548,39200,94,-1.058883326,2.3771,0.6216,1.49,2.9972
S01010275,47.94172037,41115,99,-1.457067513,2.2596,0.3725,0.7975,2.473
S01010276,22.97363969,26942,65,-0.667443954,2.5997,2.1115,2.0769,3.757152003
S01010277,24.58176223,29387,71,-1.247244992,1.399741477,0.7025,1.235,2.885921053
S01010278,25.99482335,31259,75,-0.994481994,2.046,0.92,1.1175,2.732631579
S01010279,32.37843436,36654,88,-1.766702937,0.8735,0.50625,0.64875,3.09006579
S01010280,32.02326665,36462,88,-1.377976828,1.7535,0.4525,1.26,2.26343421
S01010281,38.19714615,39251,95,-1.319677535,1.921209662,0.540657895,1.344605263,1.391052632
S01010282,26.50865764,31829,77,-1.297463938,1.275,1.8,0.77,4.913815789
S01010283,24.21723757,28851,70,-0.874617918,1.8445,1.1795,1.515,4.164131579
S01010284,19.60320752,20347,49,-0.783515935,1.96,2.2525,1.455,4.9573
S01010285,33.01380465,37020,89,-1.943860272,0.416,0.56,0.5635,3.403815789
S01010286,24.9206724,29913,72,-0.962806664,1.3445,1.63875,0.84075,4.752565789
S01010287,30.90769218,35754,86,-1.784769573,0.525,0.525,0.38,3.638815789
S01010288,29.1228965,34384,83,-2.14361243,0.58375,0,0.5025,3.352565789
S01010289,27.41333218,32705,79,-1.198054885,2.045,0.4625,1.7775,2.476315789
S01010290,28.04038897,33359,80,-0.471176571,2.5825,1.8575,1.8975,3.028473684
S01010291,23.62309778,27965,68,-0.833210636,0.7,1.4975,1.5225,4.062473684
S01010292,25.97698294,31242,75,-0.840197813,1.64,2.092614925,0.515,3.619973684
S01010293,25.7219234,30921,75,-0.903384109,1.61,2.092614925,0.515,3.224973684
S01010294,25.94997305,31210,75,-0.894882509,1.61,2.182614925,0.4675,3.409646818
S01010295,24.82596945,29769,72,-1.03332259,1.39445,1.180414925,1.3793,2.352529851
S01010296,33.82282489,37468,90,-0.767154659,2.4853,1.7365,1.8255,2.926473684
S01010297,22.74995309,26519,64,-0.604325494,2.0905,1.9955,2.0905,2.539658209
S01010298,27.52921937,32825,79,-1.142511707,1.0438,1.1125,0.6825,3.389319953
S01010299,33.90025024,37513,90,-1.568225541,0.6925,0.42,0.6925,2.694258209
S01010300,32.24008969,36579,88,-1.385404111,0.89,0.59,0.94,2.506758209
S01010301,25.84892842,31084,75,-1.225166161,0.835,0.74,0.835,3.906758209
S01010302,23.39293455,27629,67,-0.95164637,1.45,1.355,1.45,3.337858209
S01010303,22.19549387,25544,62,-0.95164637,1.45,1.355,1.45,3.337858209
S01010304,19.93967357,21076,51,-1.161699617,1.775,1.8512,0.7075,2.7252
S01010305,19.68983567,20530,50,-0.978138908,1.266,1.245,0.8975,2.6395
S01010306,18.33536658,17532,43,-0.839147323,1.5125,1.245,1.06375,3.063129104
S01010307,17.60393087,15822,38,-0.889623958,1.401,1.294,0.9625,2.8445
S01010308,26.08164338,31375,76,-0.819211922,1.5125,0.731,1.45105,3.967436842
S01010309,11.23594942,2808,7,-0.281747358,2.1814,2.1814,2.183,2.9846
S01010310,13.7937166,6987,17,-0.710462004,1.37665,1.37665,1.37825,2.61885
S01010311,20.90649763,23121,56,-1.32287751,0.9225,0.637,0.637,1.6711
S01010312,14.99763405,9613,24,-0.822094922,1.05,1.9725,1.3384,1.3875
S01010313,11.48927744,3105,8,-0.42117454,1.8,2.2811,2.0193,2.1061
S01010314,13.7725007,6943,17,-0.978430364,1.3049,1.33485,1.1473,1.942
S01010315,11.60619727,3266,8,-0.582421705,3.1632,1.7641,1.8163,1.8647
S01010316,13.36494413,6112,15,-0.683537619,2.56935,1.6536,1.7927,1.56765
S01010317,16.03280232,12084,29,-0.996948259,1.70785,1.0584,1.0752,1.6048
S01010318,17.34947337,15194,37,-0.834150608,1.8658,1.6216,1.607,1.5425
S01010319,17.28770304,15058,37,-1.266519016,2.3205,0.6028,1.7088,0.5896
S01010320,21.46155307,24222,59,-1.292720969,2.072,0.96145,0.69375,1.4878
S01010321,19.94686538,21088,51,-1.371590492,1.7925,0.9175,0.855,1.15
S01010322,13.67109808,6740,17,-0.775072965,1.98255,1.62825,1.2525,1.9875
S01010323,23.72053121,28109,68,-1.205683822,0.805,0.9225,0.9884,1.1425
S01010324,10.81055594,2311,6,-0.389294007,3.5175,1.52625,0.7875,4.2167
S01010325,11.56104148,3202,8,-0.345518994,2.8854,1.665,1.255,3.2417
S01010326,14.64222487,8791,22,-0.912127758,0.9884,1.8941,1.0441,1.3259
S01010327,11.85236546,3620,9,-0.241171115,2.7836,2.309,2.1835,2.7819
S01010328,16.02458729,12060,29,-0.438162364,1.57785,2.64,1.52545,2.7635
S01010329,10.78809042,2285,6,-0.430711304,3.3082,1.9091,1.9613,2.6591
S01010330,10.81370533,2313,6,-0.12560944,1.2475,2.3251,2.54,5.3548
S01010331,13.71192317,6813,17,-0.442780522,3.1123,0.64745,1.6574,3.4498
S01010332,10.98949995,2524,7,-0.185792069,2.181,1.5326,1.86,5.0773
S01010333,19.54877242,20250,49,-0.181863071,3.5576,0.79125,2.56425,3.8951
S01010334,14.12281594,7696,19,0.167057135,3.435,2.2207,2.8285,5.4008
S01010335,10.41875609,1919,5,-0.158273376,1.47625,3.4774,1.6525,5.3594
S01010336,9.059022195,942,3,-0.292645536,1.635,4.1551,0.6525,6.4719
S01010337,9.167168248,1006,3,-0.123192219,1.525,3.7001,1.295,6.4719
S01010338,8.47839885,678,2,-0.583875902,0.93,4.0924,0.43,5.97065
S01010339,8.936965639,875,3,-0.449816298,1.775,3.41365,0.5,5.28815
S01010340,10.34622994,1856,5,0.022214206,4.6569,4.129,1.14,5.2994
S01010341,13.75371482,6908,17,0.524420254,7.3087,3.9129,2.9975,7.9512
S01010342,14.55758053,8610,21,0.332464215,6.5262,3.1705,2.215,7.1687
S01010343,14.22008088,7916,19,0.682606571,8.0687,4.8755,3.7575,8.7112
S01010344,10.47435661,1977,5,0.202447518,2.495,3.9101,2.22,6.9398
S01010345,14.66655305,8857,22,0.878068926,8.5969,6.0263,5.5642,10.39467105
S01010346,15.437874,10698,26,-0.035578659,5.1088,1.2953,2.1025,5.7513
S01010347,12.88976008,5273,13,0.641532369,6.6363,4.6688,4.6688,7.2788
S01010348,13.38298231,6149,15,0.55858238,7.6863,3.8728,3.1225,8.3288
S01010349,14.17236973,7808,19,0.117077507,6.2337,2.6629,1.3225,6.8762
S01010350,12.18656542,4105,10,0.055514764,5.2641,2.4215,1.38,5.6016
S01010351,10.1542567,1673,5,-0.011500881,4.1944,3.6135,1.405,4.8369
S01010352,10.75194033,2247,6,0.025467557,3.62005,3.256,2.3925,4.26255
S01010353,14.982187,9573,23,-0.088204274,4.4076,1.6925,1.87375,5.0501
S01010354,13.19707663,5818,14,-0.058374639,3.7287,2.533,2.0775,4.3712
S01010355,15.58545928,11014,27,-0.215149613,2.7779,2.1348,2.6387,3.4204
S01010356,16.02903003,12071,29,-0.170005933,3.1134,1.9398,2.6387,3.7559
S01010357,16.70623888,13646,33,-0.242460641,3.9095,1.10575,2.0405,4.552
S01010358,15.01837403,9666,24,-1.455147905,1.32375,1.175,0.97625,0.7075
S01010359,17.88647581,16521,40,-1.607364704,1.2225,1.0475,0.875,0.58
S01010360,9.934550432,1505,4,-1.504044153,0.8,2.0816,0.8,1.4425
S01010361,13.53106768,6444,16,-1.613859073,0.84875,1.6475,0.55,0.845
S01010362,12.48866953,4603,12,-1.256012389,1.2325,1.3325,0.9375,1.2325
S01010363,11.41209257,2998,8,-0.133282402,3.71,3.2216,1.3275,4.3525
S01010364,11.88894763,3674,9,-0.000520447,3.9565,3.8981,1.574,4.599
S01010365,12.03647254,3889,10,-0.118988408,3.0575,3.345,1.755,3.489
S01010366,10.61535249,2102,6,-0.534956302,2.4875,3.6966,0.6975,3.13
S01010367,10.46891314,1971,5,-0.286292322,2.5,3.3127,1.44625,3.56
S01010368,12.36636659,4374,11,-0.352601207,1.785,2.4977,2.025,3.5325
S01010369,16.87387919,14045,34,-0.286819308,2.5123,2.2123,2.1048,3.1698
S01010370,11.47633098,3086,8,-0.253493789,2.7275,2.42935,2.1781,3.51
S01010371,20.47809288,22245,54,-0.855913787,1.0937,1.1112,1.345,3.81
S01010372,13.85207652,7105,18,-0.64128207,1.8334,1.5334,1.4787,2.735
S01010373,14.28927182,8053,20,-0.6529542,1.8334,1.5334,1.422,2.735
S01010374,23.23167418,27352,66,-1.24248543,0.7625,0.7625,1.2575,3.78
S01010375,26.57385473,31912,77,-1.98787401,0.3228,0.3,0.3,3.1384
S01010376,22.61121915,26282,63,-0.975685877,0.635,0.9,1.6523,4.284973684
S01010377,23.52009977,27819,67,-0.986361038,0.7975,0.47,2.1098,4.8806
S01010378,27.21276833,32510,78,-1.203651883,0.96,0.96,1.0512,3.8896
S01010379,24.14938922,28756,69,-1.036677146,0.7,0.96,1.7712,4.5746
S01010380,25.01163243,30051,73,-1.200044762,1.2359,0.5675,1.0575,3.0725
S01010381,31.91972846,36407,88,-1.668116192,1.3073,0.555,0.5106,2.9848
S01010382,30.53397265,35475,86,-1.313326378,0.9675,0.5675,1.03,2.645
S01010383,31.31916107,36019,87,-1.69271111,1.127,0.71455,0.192,2.8045
S01010384,30.10895584,35179,85,-1.317202168,1.4698,0.6275,0.745,3.305
S01010385,32.6869846,36832,89,-1.167324484,0.7675,0.9725,1.1375,2.32
S01010386,33.77680909,37442,90,-2.067816909,0.2665,0.1625,0.52405,1.689
S01010387,25.19880288,30296,73,-1.227227459,1.2509,0.7525,0.8375,2.0974
S01010388,27.43498574,32724,79,-1.469241017,0.865,0.72375,0.865,0.86125
S01010389,23.87564729,28367,68,-0.671840292,1.3325,1.795,1.985,1.4925
S01010390,27.22484419,32532,78,-1.200221197,1.015,1.12,1.035,0.935
S01010391,19.70287741,20567,50,-0.65174579,1.3185,2.095,1.6675,1.8755
S01010392,12.95555046,5393,13,-0.315589875,2.452,2.157,2.452,2.5545
S01010393,19.65217867,20451,50,-1.370574061,0.71,0.8225,0.7025,1.4625
S01010394,15.44569916,10718,26,-0.660517201,1.535,1.6225,1.36,2.025
S01010395,19.56257583,20273,49,-1.059404366,1.00875,1.2525,0.9825,1.3975
S01010396,33.41967723,37236,90,-1.746281721,0.335,0.49,0.72,1.555
S01010397,19.657636,20465,50,-0.799192914,1.9435,0.7135,1.471,3.5135
S01010398,16.45429486,13072,32,-0.713407439,1.8125,1.035,1.035,3.13
S01010399,18.61180595,18153,44,-0.65671828,0.9625,1.61,1.61,3.55
S01010400,17.32083449,15127,37,-1.02680397,0.98,0.935,0.935,3.085
S01010401,21.22042303,23763,57,-1.455773897,0.9175,0.4925,0.4925,3.1475
S01010402,20.49744794,22283,54,-1.095058875,0.6125,1.0175,1.0175,3.13
S01010403,17.8842019,16515,40,-0.587893185,1.4425,1.7475,1.7475,2.5775
S01010404,14.93297051,9450,23,-1.030081689,0.6125,1.33,1.33,3.0575
S01010405,17.12439057,14656,36,-0.877476255,1.0675,1.4708,1.4708,3.65625
S01010406,17.67129211,15993,39,-0.965571252,0.9675,1.3108,1.4708,3.59
S01010407,29.56648035,34763,84,-1.349030565,0.7275,0.7275,1.05995,4.015
S01010408,12.51021842,4642,12,-0.187875103,2.3195,2.65675,2.4695,4.351
S01010409,15.21488274,10137,25,-0.049229655,3.165,1.85,2.7475,5.5395
S01010410,13.8700381,7136,18,0.032027684,3.3875,2.2025,2.97,5.7761
S01010411,17.38490581,15287,37,-0.277869312,3.986,1.2959,2.4954,3.4079
S01010412,14.45675609,8380,21,-0.395078762,2.56,2.093,2.05525,1.825
S01010413,16.75878711,13772,34,0.10939885,4.9073,2.9545,2.9515,4.924
S01010414,18.93229065,18868,46,-0.607401475,3.6175,1.4045,1.2015,3.5165
S01010415,14.18888951,7853,19,-1.054446371,0.355,1.29,1.29,2.365
S01010416,14.20072062,7875,19,-0.525116616,3.286,0.64975,1.5135,4.29555
S01010417,17.18151341,14802,36,-0.920830647,2.56,0.282,0.9125,3.6325
S01010418,16.02673227,12064,29,-1.282220682,1.97125,0.3325,0.2425,3.0575
S01010419,15.61749183,11091,27,-1.221371461,1.9775,0.3325,0.32,3.035
S01010420,12.05621961,3914,10,-0.280202124,2.9885,1.514,2.1255,5.0005
S01010421,11.50058149,3112,8,-0.345314838,3.1435,1.67275,1.47225,4.5335
S01010422,13.15488784,5733,14,-0.785144821,0.6935,2.1281,1.476,5.4455
